Date,Close,Open,High,Low,Vol.,Change %
"May 08, 2013",2737,"2,723.04","2,739.01","2,720.92",12.13M,0.74%
"May 09, 2013",2731,"2,732.59","2,734.15","2,718.48",6.91M,-0.21%
"May 10, 2013",2730,"2,728.06","2,748.71","2,720.38",10.54M,-0.04%
"May 13, 2013",2720,"2,723.10","2,728.54","2,706.74",9.26M,-0.37%
"May 14, 2013",2725,"2,709.74","2,724.63","2,697.98",15.05M,0.19%
"May 15, 2013",2729,"2,722.24","2,730.89","2,715.34",10.93M,0.14%
"May 16, 2013",2728,"2,726.83","2,734.93","2,717.27",11.84M,-0.04%
"May 17, 2013",2732,"2,720.81","2,742.07","2,717.96",19.17M,0.18%
"May 20, 2013",2741,"2,732.58","2,744.51","2,727.90",7.07M,0.31%
"May 21, 2013",2735,"2,737.23","2,742.82","2,716.20",11.56M,-0.21%
"May 22, 2013",2747,"2,737.87","2,750.35","2,732.41",13.28M,0.43%
"May 23, 2013",2705,"2,701.70","2,711.08","2,691.35",14.45M,-1.51%
"May 24, 2013",2701,"2,717.47","2,723.93","2,689.19",3.80M,-0.16%
"May 27, 2013",2714,"2,704.46","2,716.89","2,702.60",5.05M,0.48%
"May 28, 2013",2728,"2,720.66","2,740.76","2,718.91",11.51M,0.53%
"May 29, 2013",2686,"2,715.89","2,716.12","2,683.70",11.20M,-1.56%
"May 30, 2013",2685,"2,680.84","2,700.90","2,678.86",10.30M,-0.04%
"May 31, 2013",2649,"2,682.78","2,685.30","2,649.36",15.85M,-1.31%
"Jun 03, 2013",2635,"2,639.52","2,655.44","2,615.77",13.15M,-0.53%
"Jun 04, 2013",2645,"2,645.65","2,654.67","2,637.94",8.37M,0.38%
"Jun 05, 2013",2610,"2,633.64","2,642.44","2,609.14",12.76M,-1.36%
"Jun 06, 2013",2595,"2,608.49","2,629.44","2,594.65",13.23M,-0.57%
"Jun 07, 2013",2623,"2,603.82","2,635.40","2,587.02",14.31M,1.10%
"Jun 10, 2013",2612,"2,614.97","2,628.16","2,608.94",7.89M,-0.43%
"Jun 11, 2013",2582,"2,603.15","2,603.72","2,565.56",12.83M,-1.14%
"Jun 12, 2013",2570,"2,576.04","2,597.03","2,569.84",10.33M,-0.45%
"Jun 13, 2013",2578,"2,539.45","2,583.92","2,529.48",13.21M,0.30%
"Jun 14, 2013",2599,"2,595.93","2,613.90","2,587.98",9.92M,0.83%
"Jun 17, 2013",2623,"2,602.83","2,633.45","2,602.83",10.42M,0.92%
"Jun 18, 2013",2619,"2,617.26","2,626.80","2,608.52",9.81M,-0.15%
"Jun 19, 2013",2618,"2,628.54","2,632.40","2,608.83",10.86M,-0.04%
"Jun 20, 2013",2539,"2,582.65","2,585.33","2,534.46",18.09M,-3.04%
"Jun 21, 2013",2512,"2,538.14","2,566.36","2,511.54",25.69M,-1.08%
"Jun 24, 2013",2453,"2,487.18","2,504.24","2,440.09",16.77M,-2.33%
"Jun 25, 2013",2478,"2,473.36","2,487.30","2,462.40",14.72M,1.00%
"Jun 26, 2013",2533,"2,493.12","2,537.10","2,480.71",13.79M,2.22%
"Jun 27, 2013",2546,"2,533.79","2,556.29","2,515.57",15.89M,0.52%
"Jun 28, 2013",2526,"2,546.78","2,553.80","2,517.35",13.78M,-0.78%
"Jul 01, 2013",2532,"2,540.69","2,553.26","2,514.23",11.30M,0.24%
"Jul 02, 2013",2520,"2,539.98","2,541.62","2,509.73",10.11M,-0.48%
"Jul 03, 2013",2513,"2,502.24","2,514.34","2,472.70",12.27M,-0.28%
"Jul 04, 2013",2568,"2,524.33","2,571.52","2,517.25",10.74M,2.20%
"Jul 05, 2013",2539,"2,573.72","2,583.92","2,536.16",10.08M,-1.12%
"Jul 08, 2013",2582,"2,553.32","2,587.91","2,552.37",8.98M,1.68%
"Jul 09, 2013",2603,"2,585.43","2,611.90","2,585.43",11.19M,0.81%
"Jul 10, 2013",2612,"2,600.88","2,611.64","2,585.77",9.31M,0.33%
"Jul 11, 2013",2637,"2,632.97","2,644.08","2,631.75",10.43M,0.99%
"Jul 12, 2013",2630,"2,644.55","2,650.09","2,624.81",8.60M,-0.28%
"Jul 15, 2013",2645,"2,633.14","2,649.53","2,630.21",5.50M,0.57%
"Jul 16, 2013",2623,"2,644.80","2,646.96","2,620.58",7.32M,-0.84%
"Jul 17, 2013",2635,"2,630.88","2,643.03","2,611.87",8.38M,0.47%
"Jul 18, 2013",2651,"2,622.53","2,651.00","2,620.00",10.02M,0.60%
"Jul 19, 2013",2650,"2,648.92","2,655.77","2,639.43",9.31M,-0.03%
"Jul 22, 2013",2635,"2,644.82","2,648.36","2,632.70",8.33M,-0.56%
"Jul 23, 2013",2628,"2,642.82","2,651.24","2,627.63",8.40M,-0.27%
"Jul 24, 2013",2666,"2,635.21","2,667.77","2,635.21",9.85M,1.43%
"Jul 25, 2013",2644,"2,665.67","2,666.56","2,631.19",9.64M,-0.83%
"Jul 26, 2013",2639,"2,654.81","2,668.72","2,634.21",10.68M,-0.18%
"Jul 29, 2013",2624,"2,646.31","2,653.30","2,618.67",10.75M,-0.57%
"Jul 30, 2013",2636,"2,641.98","2,645.98","2,630.30",11.22M,0.45%
"Jul 31, 2013",2663,"2,636.73","2,670.32","2,636.73",14.70M,1.01%
"Aug 01, 2013",2717,"2,675.75","2,717.41","2,674.68",19.34M,2.06%
"Aug 02, 2013",2760,"2,732.02","2,764.15","2,729.58",15.29M,1.57%
"Aug 05, 2013",2767,"2,761.95","2,774.30","2,759.81",10.05M,0.23%
"Aug 06, 2013",2746,"2,764.92","2,768.35","2,732.53",10.93M,-0.75%
"Aug 07, 2013",2749,"2,734.37","2,752.99","2,728.76",17.04M,0.11%
"Aug 08, 2013",2805,"2,764.34","2,804.92","2,764.34",15.56M,2.04%
"Aug 09, 2013",2808,"2,808.17","2,814.95","2,793.41",14.98M,0.10%
"Aug 12, 2013",2818,"2,813.42","2,822.27","2,800.85",11.68M,0.38%
"Aug 13, 2013",2832,"2,824.03","2,834.75","2,820.16",8.51M,0.49%
"Aug 14, 2013",2830,"2,832.07","2,837.16","2,822.68",8.51M,-0.09%
"Aug 15, 2013",2811,"2,824.83","2,826.71","2,791.22",7.57M,-0.67%
"Aug 16, 2013",2824,"2,806.22","2,824.33","2,799.62",9.65M,0.46%
"Aug 19, 2013",2800,"2,818.77","2,821.25","2,797.38",7.00M,-0.84%
"Aug 20, 2013",2766,"2,785.42","2,786.92","2,749.02",10.77M,-1.20%
"Aug 21, 2013",2751,"2,765.00","2,776.01","2,747.42",8.69M,-0.57%
"Aug 22, 2013",2778,"2,752.67","2,785.44","2,751.72",10.36M,1.00%
"Aug 23, 2013",2788,"2,782.53","2,790.88","2,768.13",7.47M,0.37%
"Aug 26, 2013",2770,"2,788.09","2,788.09","2,761.15",4.70M,-0.67%
"Aug 27, 2013",2698,"2,759.03","2,766.00","2,698.29",12.69M,-2.58%
"Aug 28, 2013",2699,"2,698.58","2,703.41","2,674.74",14.04M,0.02%
"Aug 29, 2013",2715,"2,711.72","2,719.84","2,702.16",9.11M,0.61%
"Aug 30, 2013",2673,"2,707.22","2,710.21","2,673.42",12.54M,-1.54%
"Sep 02, 2013",2709,"2,697.22","2,721.48","2,697.16",7.46M,1.35%
"Sep 03, 2013",2707,"2,719.16","2,721.98","2,685.43",9.81M,-0.08%
"Sep 04, 2013",2699,"2,706.59","2,708.63","2,669.45",10.60M,-0.32%
"Sep 05, 2013",2716,"2,707.74","2,721.81","2,691.96",9.69M,0.65%
"Sep 06, 2013",2731,"2,707.78","2,735.84","2,699.66",16.17M,0.55%
"Sep 09, 2013",2732,"2,729.52","2,732.44","2,715.23",8.70M,0.05%
"Sep 10, 2013",2770,"2,750.70","2,773.72","2,750.60",14.30M,1.38%
"Sep 11, 2013",2790,"2,771.82","2,789.85","2,769.93",15.31M,0.71%
"Sep 12, 2013",2788,"2,790.53","2,793.98","2,776.16",12.81M,-0.06%
"Sep 13, 2013",2796,"2,785.89","2,795.79","2,779.50",9.47M,0.27%
"Sep 16, 2013",2823,"2,813.79","2,829.22","2,813.79",10.00M,0.96%
"Sep 17, 2013",2811,"2,821.32","2,822.53","2,807.95",8.85M,-0.40%
"Sep 18, 2013",2831,"2,811.41","2,831.16","2,810.92",9.34M,0.70%
"Sep 19, 2013",2841,"2,858.30","2,864.41","2,836.96",12.34M,0.36%
"Sep 20, 2013",2837,"2,832.05","2,850.61","2,832.05",19.50M,-0.16%
"Sep 23, 2013",2822,"2,838.15","2,844.21","2,816.63",10.80M,-0.52%
"Sep 24, 2013",2824,"2,820.71","2,836.20","2,819.46",10.81M,0.07%
"Sep 25, 2013",2822,"2,824.37","2,830.40","2,813.42",15.20M,-0.06%
"Sep 26, 2013",2827,"2,823.01","2,834.14","2,806.56",11.31M,0.16%
"Sep 27, 2013",2818,"2,823.78","2,833.13","2,805.48",8.30M,-0.31%
"Sep 30, 2013",2802,"2,797.84","2,802.27","2,785.27",12.62M,-0.56%
"Oct 01, 2013",2829,"2,801.29","2,829.38","2,800.56",11.22M,0.97%
"Oct 02, 2013",2820,"2,821.79","2,822.23","2,801.33",9.99M,-0.34%
"Oct 03, 2013",2796,"2,824.24","2,826.37","2,790.80",8.24M,-0.83%
"Oct 04, 2013",2813,"2,794.62","2,819.09","2,785.64",8.43M,0.58%
"Oct 07, 2013",2808,"2,809.63","2,811.56","2,785.08",9.56M,-0.17%
"Oct 08, 2013",2790,"2,806.85","2,811.99","2,789.61",11.06M,-0.65%
"Oct 09, 2013",2789,"2,789.53","2,803.45","2,782.42",12.64M,-0.02%
"Oct 10, 2013",2843,"2,801.87","2,843.24","2,796.08",11.59M,1.95%
"Oct 11, 2013",2831,"2,841.77","2,842.06","2,825.21",10.78M,-0.44%
"Oct 14, 2013",2833,"2,822.37","2,837.97","2,818.57",7.25M,0.07%
"Oct 15, 2013",2874,"2,849.85","2,873.80","2,848.59",9.71M,1.46%
"Oct 16, 2013",2893,"2,871.16","2,894.45","2,866.27",11.45M,0.67%
"Oct 17, 2013",2880,"2,890.07","2,893.56","2,868.43",13.57M,-0.44%
"Oct 18, 2013",2895,"2,888.98","2,897.01","2,886.06",14.54M,0.51%
"Oct 21, 2013",2903,"2,897.61","2,906.75","2,892.11",8.67M,0.28%
"Oct 22, 2013",2909,"2,898.08","2,914.42","2,894.37",13.00M,0.19%
"Oct 23, 2013",2896,"2,896.01","2,899.90","2,885.68",10.10M,-0.43%
"Oct 24, 2013",2906,"2,897.33","2,912.06","2,894.90",9.88M,0.32%
"Oct 25, 2013",2886,"2,889.37","2,893.38","2,871.53",10.36M,-0.69%
"Oct 28, 2013",2879,"2,890.97","2,896.45","2,873.19",10.51M,-0.23%
"Oct 29, 2013",2904,"2,879.32","2,903.83","2,877.14",9.47M,0.86%
"Oct 30, 2013",2882,"2,898.73","2,907.32","2,875.85",10.30M,-0.74%
"Oct 31, 2013",2904,"2,873.99","2,905.72","2,873.99",14.57M,0.76%
"Nov 01, 2013",2889,"2,908.29","2,908.29","2,884.25",5.83M,-0.54%
"Nov 04, 2013",2903,"2,896.66","2,909.80","2,895.57",6.77M,0.50%
"Nov 05, 2013",2896,"2,907.44","2,910.50","2,882.13",8.91M,-0.26%
"Nov 06, 2013",2932,"2,910.64","2,936.67","2,910.64",12.90M,1.27%
"Nov 07, 2013",2912,"2,933.06","2,963.45","2,906.69",14.52M,-0.69%
"Nov 08, 2013",2896,"2,895.55","2,898.03","2,868.05",11.66M,-0.57%
"Nov 11, 2013",2915,"2,905.42","2,914.83","2,893.52",8.44M,0.66%
"Nov 12, 2013",2898,"2,909.57","2,914.34","2,894.07",9.40M,-0.59%
"Nov 13, 2013",2879,"2,888.99","2,897.82","2,856.32",15.94M,-0.64%
"Nov 14, 2013",2897,"2,893.12","2,900.76","2,882.15",15.07M,0.62%
"Nov 15, 2013",2878,"2,878.46","2,885.55","2,869.10",14.95M,-0.66%
"Nov 18, 2013",2875,"2,873.95","2,885.31","2,865.36",10.94M,-0.09%
"Nov 19, 2013",2860,"2,867.18","2,873.39","2,849.87",13.68M,-0.54%
"Nov 20, 2013",2853,"2,854.68","2,860.06","2,839.01",11.99M,-0.23%
"Nov 21, 2013",2847,"2,845.91","2,851.99","2,835.31",10.78M,-0.22%
"Nov 22, 2013",2841,"2,849.49","2,856.55","2,827.54",10.25M,-0.21%
"Nov 25, 2013",2860,"2,853.69","2,862.77","2,851.54",8.41M,0.67%
"Nov 26, 2013",2856,"2,855.96","2,866.85","2,850.76",14.10M,-0.14%
"Nov 27, 2013",2870,"2,860.15","2,872.57","2,857.55",9.80M,0.50%
"Nov 28, 2013",2867,"2,866.86","2,875.54","2,862.18",7.89M,-0.11%
"Nov 29, 2013",2871,"2,865.28","2,876.16","2,863.43",7.99M,0.15%
"Dec 02, 2013",2858,"2,869.96","2,875.05","2,854.33",11.40M,-0.45%
"Dec 03, 2013",2805,"2,854.46","2,854.59","2,804.98",12.07M,-1.86%
"Dec 04, 2013",2789,"2,810.60","2,813.47","2,778.66",11.82M,-0.58%
"Dec 05, 2013",2766,"2,786.73","2,791.47","2,765.88",12.18M,-0.81%
"Dec 06, 2013",2790,"2,775.56","2,791.43","2,759.68",10.83M,0.87%
"Dec 09, 2013",2800,"2,809.28","2,809.28","2,784.85",12.24M,0.34%
"Dec 10, 2013",2791,"2,799.12","2,814.52","2,785.61",8.44M,-0.33%
"Dec 11, 2013",2778,"2,792.45","2,805.15","2,778.16",9.08M,-0.45%
"Dec 12, 2013",2764,"2,775.75","2,779.92","2,760.86",10.97M,-0.50%
"Dec 13, 2013",2752,"2,761.30","2,770.68","2,747.43",8.59M,-0.45%
"Dec 16, 2013",2784,"2,752.89","2,787.68","2,752.89",10.75M,1.18%
"Dec 17, 2013",2762,"2,785.76","2,791.68","2,761.91",11.07M,-0.80%
"Dec 18, 2013",2795,"2,782.89","2,799.08","2,778.49",14.29M,1.19%
"Dec 19, 2013",2839,"2,819.60","2,839.36","2,818.73",14.92M,1.60%
"Dec 20, 2013",2870,"2,842.73","2,869.67","2,842.15",20.37M,1.07%
"Dec 23, 2013",2888,"2,871.98","2,887.58","2,871.46",7.60M,0.62%
"Dec 24, 2013",2899,"2,891.02","2,899.42","2,888.91",1.92M,0.41%
"Dec 27, 2013",2921,"2,904.73","2,921.05","2,904.73",8.05M,0.75%
"Dec 30, 2013",2915,"2,922.07","2,929.91","2,913.60",7.69M,-0.20%
"Dec 31, 2013",2924,"2,913.47","2,923.82","2,912.49",2.09M,0.29%
"Jan 02, 2014",2880,"2,928.53","2,931.58","2,880.45",10.04M,-1.48%
"Jan 03, 2014",2904,"2,883.14","2,909.24","2,876.76",6.69M,0.82%
"Jan 06, 2014",2893,"2,903.79","2,912.65","2,890.73",9.40M,-0.38%
"Jan 07, 2014",2912,"2,898.96","2,916.68","2,886.04",11.34M,0.64%
"Jan 08, 2014",2933,"2,914.60","2,932.73","2,909.94",13.82M,0.73%
"Jan 09, 2014",2929,"2,931.08","2,942.48","2,921.43",12.75M,-0.14%
"Jan 10, 2014",2935,"2,939.98","2,952.66","2,932.23",12.30M,0.21%
"Jan 13, 2014",2944,"2,940.97","2,947.49","2,934.05",9.10M,0.33%
"Jan 14, 2014",2941,"2,924.99","2,943.96","2,914.80",10.84M,-0.13%
"Jan 15, 2014",2958,"2,950.45","2,957.98","2,942.21",12.24M,0.58%
"Jan 16, 2014",2965,"2,962.46","2,972.21","2,958.78",10.57M,0.23%
"Jan 17, 2014",2969,"2,961.73","2,974.86","2,960.91",18.81M,0.15%
"Jan 20, 2014",2964,"2,966.30","2,967.88","2,953.22",7.22M,-0.16%
"Jan 21, 2014",2959,"2,965.95","2,969.55","2,952.52",12.67M,-0.19%
"Jan 22, 2014",2952,"2,966.85","2,973.29","2,946.48",9.06M,-0.22%
"Jan 23, 2014",2952,"2,954.61","2,975.51","2,947.03",11.77M,-0.01%
"Jan 24, 2014",2890,"2,953.02","2,954.49","2,887.06",16.61M,-2.10%
"Jan 27, 2014",2879,"2,888.97","2,896.07","2,865.50",13.35M,-0.39%
"Jan 28, 2014",2903,"2,889.75","2,906.80","2,884.64",13.31M,0.83%
"Jan 29, 2014",2881,"2,922.43","2,938.53","2,852.15",15.93M,-0.75%
"Jan 30, 2014",2898,"2,878.17","2,907.16","2,864.57",12.32M,0.59%
"Jan 31, 2014",2891,"2,901.62","2,903.77","2,858.06",14.19M,-0.23%
"Feb 03, 2014",2844,"2,883.70","2,896.57","2,842.89",14.43M,-1.63%
"Feb 04, 2014",2848,"2,829.13","2,859.95","2,826.58",12.55M,0.12%
"Feb 05, 2014",2847,"2,850.52","2,855.25","2,839.77",11.81M,-0.02%
"Feb 06, 2014",2895,"2,858.64","2,900.00","2,857.76",15.89M,1.67%
"Feb 07, 2014",2909,"2,902.78","2,916.47","2,893.05",12.18M,0.51%
"Feb 10, 2014",2914,"2,916.83","2,927.57","2,907.68",9.59M,0.14%
"Feb 11, 2014",2943,"2,920.11","2,943.33","2,919.21",11.66M,1.02%
"Feb 12, 2014",2959,"2,950.31","2,961.63","2,945.09",11.30M,0.55%
"Feb 13, 2014",2961,"2,951.41","2,961.45","2,933.67",11.99M,0.07%
"Feb 14, 2014",2977,"2,962.95","2,980.03","2,958.00",11.45M,0.53%
"Feb 17, 2014",2989,"2,981.55","2,992.66","2,978.73",6.62M,0.42%
"Feb 18, 2014",2986,"2,997.94","3,001.21","2,980.45",10.44M,-0.11%
"Feb 19, 2014",3005,"2,983.38","3,009.24","2,983.30",11.34M,0.62%
"Feb 20, 2014",3006,"2,986.02","3,005.97","2,975.31",13.95M,0.04%
"Feb 21, 2014",3019,"3,014.36","3,022.31","3,004.31",10.85M,0.45%
"Feb 24, 2014",3045,"3,018.83","3,044.76","3,013.85",11.53M,0.84%
"Feb 25, 2014",3042,"3,044.15","3,044.15","3,023.84",13.01M,-0.10%
"Feb 26, 2014",3056,"3,034.15","3,059.28","3,032.01",12.52M,0.46%
"Feb 27, 2014",3074,"3,061.93","3,076.25","3,033.51",25.86M,0.58%
"Feb 28, 2014",3097,"3,071.17","3,096.91","3,065.07",19.69M,0.76%
"Mar 03, 2014",3031,"3,042.50","3,047.33","3,020.80",16.95M,-2.12%
"Mar 04, 2014",3101,"3,053.82","3,102.26","3,053.82",13.78M,2.30%
"Mar 05, 2014",3108,"3,098.49","3,112.22","3,092.86",10.77M,0.23%
"Mar 06, 2014",3123,"3,116.94","3,131.59","3,112.44",11.08M,0.48%
"Mar 07, 2014",3087,"3,120.23","3,125.07","3,082.61",13.17M,-1.17%
"Mar 10, 2014",3091,"3,080.27","3,108.83","3,078.49",10.40M,0.14%
"Mar 11, 2014",3101,"3,104.81","3,116.91","3,086.76",12.43M,0.33%
"Mar 12, 2014",3082,"3,084.37","3,094.85","3,066.20",12.29M,-0.61%
"Mar 13, 2014",3032,"3,069.86","3,082.19","3,032.17",13.88M,-1.61%
"Mar 14, 2014",3001,"3,013.20","3,018.84","2,977.54",17.22M,-1.03%
"Mar 17, 2014",3039,"3,002.90","3,043.01","3,001.69",11.40M,1.27%
"Mar 18, 2014",3080,"3,043.94","3,087.81","3,037.93",17.26M,1.37%
"Mar 19, 2014",3083,"3,082.46","3,090.88","3,071.41",11.63M,0.08%
"Mar 20, 2014",3077,"3,066.02","3,080.49","3,054.57",12.54M,-0.21%
"Mar 21, 2014",3084,"3,078.81","3,094.35","3,072.27",21.23M,0.25%
"Mar 24, 2014",3052,"3,087.23","3,090.61","3,049.72",12.08M,-1.04%
"Mar 25, 2014",3081,"3,050.83","3,084.20","3,050.83",11.53M,0.94%
"Mar 26, 2014",3095,"3,087.92","3,106.17","3,085.18",12.90M,0.45%
"Mar 27, 2014",3100,"3,090.13","3,103.03","3,082.87",10.37M,0.17%
"Mar 28, 2014",3122,"3,113.74","3,125.60","3,112.07",10.00M,0.70%
"Mar 31, 2014",3130,"3,133.08","3,139.76","3,120.17",11.34M,0.27%
"Apr 01, 2014",3152,"3,135.02","3,153.83","3,128.08",10.70M,0.69%
"Apr 02, 2014",3150,"3,152.48","3,154.73","3,137.35",11.42M,-0.04%
"Apr 03, 2014",3147,"3,147.18","3,153.90","3,133.07",13.21M,-0.10%
"Apr 04, 2014",3149,"3,143.83","3,153.54","3,131.37",11.99M,0.07%
"Apr 07, 2014",3128,"3,133.56","3,143.35","3,122.27",11.25M,-0.69%
"Apr 08, 2014",3098,"3,126.55","3,132.13","3,084.65",13.88M,-0.94%
"Apr 09, 2014",3105,"3,104.45","3,122.36","3,098.86",11.76M,0.23%
"Apr 10, 2014",3089,"3,114.89","3,122.26","3,084.99",11.94M,-0.52%
"Apr 11, 2014",3060,"3,062.85","3,067.98","3,038.62",13.37M,-0.95%
"Apr 14, 2014",3064,"3,047.92","3,064.37","3,023.98",11.75M,0.16%
"Apr 15, 2014",3047,"3,066.36","3,080.16","3,046.20",11.57M,-0.56%
"Apr 16, 2014",3099,"3,070.57","3,098.71","3,069.28",12.79M,1.69%
"Apr 17, 2014",3112,"3,098.05","3,117.63","3,085.52",11.85M,0.44%
"Apr 22, 2014",3146,"3,122.53","3,145.54","3,113.41",12.97M,1.06%
"Apr 23, 2014",3126,"3,145.97","3,148.29","3,123.25",11.06M,-0.62%
"Apr 24, 2014",3129,"3,132.64","3,146.53","3,105.93",12.29M,0.11%
"Apr 25, 2014",3106,"3,117.38","3,125.43","3,096.91",11.71M,-0.75%
"Apr 28, 2014",3108,"3,115.12","3,124.82","3,099.63",12.63M,0.07%
"Apr 29, 2014",3116,"3,098.09","3,116.27","3,092.97",14.40M,0.27%
"Apr 30, 2014",3090,"3,097.40","3,101.35","3,081.27",16.73M,-0.85%
"May 02, 2014",3096,"3,094.86","3,108.68","3,087.83",18.03M,0.19%
"May 05, 2014",3089,"3,079.12","3,092.18","3,057.63",9.15M,-0.21%
"May 06, 2014",3090,"3,098.44","3,111.13","3,084.68",12.88M,0.01%
"May 07, 2014",3108,"3,079.15","3,111.78","3,075.66",14.23M,0.60%
"May 08, 2014",3145,"3,118.56","3,150.96","3,118.22",15.47M,1.18%
"May 09, 2014",3144,"3,130.26","3,145.70","3,130.26",12.02M,-0.03%
"May 12, 2014",3164,"3,151.77","3,166.00","3,151.68",11.00M,0.63%
"May 13, 2014",3156,"3,167.91","3,172.21","3,150.37",10.50M,-0.23%
"May 14, 2014",3158,"3,156.85","3,163.65","3,152.09",11.73M,0.04%
"May 15, 2014",3112,"3,154.25","3,159.54","3,103.15",17.24M,-1.44%
"May 16, 2014",3098,"3,108.94","3,114.32","3,089.11",13.94M,-0.45%
"May 19, 2014",3105,"3,093.25","3,109.75","3,086.02",13.49M,0.23%
"May 20, 2014",3105,"3,108.13","3,116.89","3,098.99",9.67M,0.00%
"May 21, 2014",3118,"3,101.08","3,119.76","3,090.89",11.35M,0.42%
"May 22, 2014",3128,"3,130.18","3,136.13","3,120.45",14.88M,0.31%
"May 23, 2014",3130,"3,128.87","3,130.55","3,114.16",9.56M,0.05%
"May 26, 2014",3146,"3,131.27","3,145.61","3,126.47",7.17M,0.50%
"May 27, 2014",3154,"3,145.06","3,157.07","3,142.12",9.36M,0.27%
"May 28, 2014",3162,"3,145.43","3,161.85","3,135.55",10.14M,0.25%
"May 29, 2014",3162,"3,160.94","3,166.36","3,154.71",6.38M,0.01%
"May 30, 2014",3159,"3,161.52","3,164.78","3,153.75",20.30M,-0.09%
"Jun 02, 2014",3161,"3,168.08","3,168.08","3,155.66",9.38M,0.05%
"Jun 03, 2014",3143,"3,161.61","3,166.15","3,140.25",10.80M,-0.57%
"Jun 04, 2014",3143,"3,141.00","3,155.15","3,135.90",9.72M,0.01%
"Jun 05, 2014",3152,"3,145.27","3,167.63","3,132.58",13.52M,0.30%
"Jun 06, 2014",3172,"3,160.93","3,173.86","3,148.31",11.28M,0.61%
"Jun 09, 2014",3177,"3,174.84","3,177.68","3,167.55",6.68M,0.16%
"Jun 10, 2014",3186,"3,174.02","3,186.07","3,164.71",9.33M,0.30%
"Jun 11, 2014",3178,"3,189.01","3,196.18","3,175.32",11.81M,-0.25%
"Jun 12, 2014",3168,"3,176.07","3,176.07","3,164.54",12.01M,-0.32%
"Jun 13, 2014",3152,"3,164.63","3,165.23","3,134.53",10.50M,-0.51%
"Jun 16, 2014",3142,"3,142.26","3,152.19","3,135.46",10.00M,-0.32%
"Jun 17, 2014",3159,"3,152.13","3,159.03","3,143.30",9.77M,0.54%
"Jun 18, 2014",3151,"3,160.20","3,166.34","3,149.93",9.23M,-0.26%
"Jun 19, 2014",3173,"3,177.38","3,181.82","3,170.58",12.66M,0.70%
"Jun 20, 2014",3166,"3,173.78","3,176.30","3,160.26",17.84M,-0.21%
"Jun 23, 2014",3149,"3,165.64","3,165.88","3,136.49",9.31M,-0.54%
"Jun 24, 2014",3145,"3,148.09","3,156.74","3,140.38",10.30M,-0.12%
"Jun 25, 2014",3115,"3,126.13","3,126.13","3,100.91",17.19M,-0.95%
"Jun 26, 2014",3129,"3,122.55","3,137.75","3,112.29",14.28M,0.43%
"Jun 27, 2014",3130,"3,131.73","3,139.89","3,123.11",11.83M,0.03%
"Jun 30, 2014",3127,"3,133.91","3,144.35","3,119.45",12.87M,-0.09%
"Jul 01, 2014",3152,"3,130.59","3,152.56","3,126.84",9.82M,0.79%
"Jul 02, 2014",3166,"3,152.69","3,168.18","3,150.62",12.01M,0.46%
"Jul 03, 2014",3197,"3,171.18","3,199.75","3,165.67",12.44M,0.98%
"Jul 04, 2014",3180,"3,190.31","3,195.75","3,180.12",8.54M,-0.54%
"Jul 07, 2014",3160,"3,177.26","3,185.69","3,157.40",8.59M,-0.64%
"Jul 08, 2014",3125,"3,163.58","3,163.58","3,125.06",11.38M,-1.10%
"Jul 09, 2014",3128,"3,129.13","3,132.30","3,111.55",11.60M,0.08%
"Jul 10, 2014",3097,"3,126.02","3,127.27","3,078.44",12.30M,-0.97%
"Jul 11, 2014",3089,"3,101.41","3,108.57","3,080.95",9.56M,-0.26%
"Jul 14, 2014",3119,"3,094.89","3,122.24","3,094.21",7.81M,0.97%
"Jul 15, 2014",3115,"3,118.24","3,127.43","3,107.62",10.77M,-0.11%
"Jul 16, 2014",3159,"3,125.44","3,159.08","3,124.85",10.30M,1.39%
"Jul 17, 2014",3125,"3,150.85","3,150.85","3,122.48",12.37M,-1.06%
"Jul 18, 2014",3129,"3,114.30","3,130.02","3,099.92",10.65M,0.13%
"Jul 21, 2014",3124,"3,133.91","3,135.93","3,112.40",9.87M,-0.17%
"Jul 22, 2014",3164,"3,137.25","3,165.26","3,131.49",8.84M,1.28%
"Jul 23, 2014",3177,"3,163.52","3,187.78","3,162.34",7.91M,0.42%
"Jul 24, 2014",3196,"3,177.79","3,199.84","3,166.77",8.94M,0.58%
"Jul 25, 2014",3167,"3,191.41","3,198.03","3,160.51",11.45M,-0.88%
"Jul 28, 2014",3163,"3,174.40","3,174.40","3,146.38",10.46M,-0.15%
"Jul 29, 2014",3155,"3,165.00","3,187.76","3,138.70",13.85M,-0.23%
"Jul 30, 2014",3125,"3,152.25","3,155.29","3,119.21",15.12M,-0.96%
"Jul 31, 2014",3099,"3,132.17","3,136.34","3,089.86",19.66M,-0.83%
"Aug 01, 2014",3060,"3,097.18","3,104.76","3,052.52",18.24M,-1.23%
"Aug 04, 2014",3062,"3,066.55","3,076.90","3,056.07",12.30M,0.06%
"Aug 05, 2014",3068,"3,073.81","3,090.43","3,064.57",11.00M,0.17%
"Aug 06, 2014",3057,"3,063.10","3,066.10","3,028.58",14.30M,-0.33%
"Aug 07, 2014",3056,"3,067.66","3,077.92","3,051.46",16.87M,-0.05%
"Aug 08, 2014",3036,"3,031.22","3,046.15","3,017.90",13.64M,-0.65%
"Aug 11, 2014",3074,"3,055.90","3,080.93","3,052.31",10.46M,1.26%
