Date,Close,Open,High,Low,Vol.,Change %
"Aug 25, 2014",7042,"7,039.43","7,053.94","7,022.34",3.05M,0.04%
"Aug 26, 2014",7041,"7,042.40","7,053.25","7,032.01",5.48M,-0.02%
"Aug 27, 2014",7048,"7,040.78","7,049.60","7,031.20",7.70M,0.10%
"Aug 28, 2014",7051,"7,048.07","7,069.61","7,038.18",6.18M,0.04%
"Aug 29, 2014",7146,"7,050.56","7,147.34","7,036.36",24.22M,1.35%
"Sep 01, 2014",7090,"7,145.71","7,145.71","7,087.72",10.85M,-0.79%
"Sep 02, 2014",7098,"7,089.51","7,127.29","7,082.84",10.19M,0.12%
"Sep 03, 2014",7127,"7,098.35","7,130.25","7,093.78",7.20M,0.41%
"Sep 04, 2014",7134,"7,127.48","7,186.33","7,127.48",10.04M,0.10%
"Sep 05, 2014",7125,"7,134.28","7,178.31","7,115.57",4.77M,-0.13%
"Sep 08, 2014",7114,"7,124.85","7,151.35","7,111.70",4.63M,-0.15%
"Sep 09, 2014",7111,"7,114.10","7,130.53","7,104.32",5.67M,-0.05%
"Sep 10, 2014",7122,"7,110.72","7,126.82","7,103.22",12.88M,0.15%
"Sep 11, 2014",7084,"7,121.52","7,121.52","7,080.31",12.50M,-0.53%
"Sep 12, 2014",7086,"7,083.71","7,104.96","7,074.94",6.85M,0.03%
"Sep 15, 2014",7124,"7,085.57","7,136.29","7,085.57",45.23M,0.54%
"Sep 16, 2014",7110,"7,124.08","7,143.45","7,096.84",30.94M,-0.20%
"Sep 17, 2014",7176,"7,110.06","7,204.36","7,110.06",17.35M,0.93%
"Sep 18, 2014",7213,"7,176.20","7,223.07","7,173.63",10.97M,0.51%
"Sep 19, 2014",7204,"7,212.81","7,271.93","7,203.72",11.73M,-0.13%
"Sep 22, 2014",7237,"7,203.72","7,267.03","7,203.72",10.44M,0.47%
"Sep 23, 2014",7205,"7,237.26","7,251.40","7,180.42",7.88M,-0.44%
"Sep 24, 2014",7182,"7,205.40","7,209.78","7,138.71",4.03M,-0.33%
"Sep 25, 2014",7201,"7,181.88","7,237.55","7,180.14",4.91M,0.26%
"Sep 26, 2014",7170,"7,200.61","7,200.61","7,147.65",5.33M,-0.43%
"Sep 29, 2014",7203,"7,169.86","7,218.19","7,161.54",3.84M,0.46%
"Sep 30, 2014",7263,"7,202.90","7,263.23","7,202.90",30.92M,0.84%
"Oct 01, 2014",7278,"7,263.23","7,309.05","7,263.23",18.96M,0.20%
"Oct 02, 2014",7229,"7,278.03","7,286.54","7,228.82",11.31M,-0.68%
"Oct 03, 2014",7246,"7,228.82","7,254.14","7,221.05",10.06M,0.24%
"Oct 06, 2014",7240,"7,246.34","7,296.35","7,223.08",13.19M,-0.09%
"Oct 07, 2014",7232,"7,240.15","7,283.86","7,218.01",18.10M,-0.11%
"Oct 08, 2014",7146,"7,231.95","7,231.95","7,144.72",8.64M,-1.19%
"Oct 09, 2014",7131,"7,145.66","7,202.40","7,130.77",7.50M,-0.21%
"Oct 10, 2014",7011,"7,130.77","7,130.77","6,997.72",30.85M,-1.69%
"Oct 13, 2014",6978,"7,010.50","7,010.50","6,974.26",18.50M,-0.46%
"Oct 14, 2014",6939,"6,978.15","6,992.55","6,896.79",15.22M,-0.57%
"Oct 15, 2014",6892,"6,938.67","6,989.33","6,884.63",57.83M,-0.68%
"Oct 16, 2014",6700,"6,891.58","6,907.58","6,697.20",31.41M,-2.78%
"Oct 17, 2014",6810,"6,699.83","6,835.81","6,699.83",22.55M,1.65%
"Oct 20, 2014",6836,"6,810.34","6,938.73","6,810.34",9.57M,0.37%
"Oct 21, 2014",6929,"6,835.77","6,959.98","6,832.95",31.43M,1.36%
"Oct 22, 2014",6986,"6,928.58","7,004.01","6,928.58",25.32M,0.83%
"Oct 23, 2014",7067,"6,986.11","7,070.08","6,974.67",16.50M,1.16%
"Oct 24, 2014",7045,"7,066.94","7,076.68","7,044.29",5.55M,-0.31%
"Oct 27, 2014",7036,"7,044.76","7,101.14","7,028.15",7.47M,-0.12%
"Oct 28, 2014",7029,"7,036.24","7,073.23","7,012.45",5.19M,-0.11%
"Oct 29, 2014",6996,"7,028.84","7,073.74","6,996.34",17.22M,-0.46%
"Oct 30, 2014",6985,"6,996.34","7,024.20","6,967.98",22.03M,-0.16%
"Oct 31, 2014",7035,"6,985.47","7,038.82","6,985.47",9.63M,0.71%
"Nov 03, 2014",7022,"7,034.90","7,060.77","7,005.73",6.31M,-0.18%
"Nov 04, 2014",6994,"7,022.36","7,046.18","6,994.35",7.47M,-0.40%
"Nov 05, 2014",6946,"6,994.35","7,030.52","6,945.93",14.76M,-0.69%
"Nov 06, 2014",6962,"6,945.93","7,018.33","6,944.79",10.79M,0.24%
"Nov 07, 2014",7010,"6,962.37","7,026.50","6,962.37",44.81M,0.68%
"Nov 10, 2014",7001,"7,009.95","7,039.22","7,001.40",17.04M,-0.12%
"Nov 11, 2014",6963,"7,001.40","7,027.22","6,962.84",4.13M,-0.55%
"Nov 12, 2014",6960,"6,962.84","7,002.01","6,958.78",7.41M,-0.05%
"Nov 13, 2014",6942,"6,959.52","7,018.15","6,942.25",8.90M,-0.25%
"Nov 14, 2014",6955,"6,942.25","6,978.63","6,942.25",11.89M,0.18%
"Nov 17, 2014",6968,"6,954.78","6,988.67","6,954.78",4.24M,0.19%
"Nov 18, 2014",6947,"6,967.92","6,994.42","6,931.32",5.72M,-0.30%
"Nov 19, 2014",6951,"6,946.85","6,974.24","6,935.35",2.08M,0.05%
"Nov 20, 2014",6915,"6,950.63","6,959.49","6,911.85",6.46M,-0.52%
"Nov 21, 2014",6950,"6,914.63","6,953.87","6,914.63",12.38M,0.51%
"Nov 24, 2014",6934,"6,949.79","6,981.58","6,933.77",9.08M,-0.22%
"Nov 25, 2014",6977,"6,934.17","6,981.38","6,909.37",9.33M,0.62%
"Nov 26, 2014",6966,"6,977.28","6,992.86","6,925.93",6.90M,-0.17%
"Nov 27, 2014",6964,"6,965.57","6,986.23","6,949.23",5.44M,-0.02%
"Nov 28, 2014",6937,"6,964.42","6,981.07","6,918.72",17.31M,-0.40%
"Dec 02, 2014",6927,"6,936.54","6,972.54","6,926.72",9.68M,-0.14%
"Dec 03, 2014",6952,"6,926.72","6,982.09","6,925.33",25.53M,0.36%
"Dec 04, 2014",7001,"6,951.71","7,026.40","6,951.71",34.45M,0.71%
"Dec 05, 2014",7024,"7,000.87","7,039.11","6,997.89",26.74M,0.32%
"Dec 08, 2014",7009,"7,023.61","7,072.47","7,008.80",40.56M,-0.21%
"Dec 09, 2014",6908,"7,008.80","7,029.49","6,900.00",34.99M,-1.44%
"Dec 10, 2014",6879,"6,907.80","6,941.74","6,876.35",24.21M,-0.41%
"Dec 11, 2014",6742,"6,879.17","6,921.46","6,742.43",38.91M,-1.99%
"Dec 12, 2014",6677,"6,742.43","6,784.40","6,676.61",21.62M,-0.98%
"Dec 15, 2014",6666,"6,676.61","6,710.83","6,664.97",17.60M,-0.15%
"Dec 16, 2014",6608,"6,666.45","6,704.62","6,580.18",14.94M,-0.88%
"Dec 17, 2014",6503,"6,607.74","6,617.57","6,503.12",22.39M,-1.58%
"Dec 18, 2014",6703,"6,503.12","6,743.76","6,503.12",43.36M,3.07%
"Dec 19, 2014",6824,"6,703.05","6,881.61","6,703.05",27.36M,1.80%
"Dec 22, 2014",6924,"6,823.58","6,926.83","6,823.58",14.51M,1.47%
"Dec 23, 2014",6900,"6,924.22","6,941.14","6,897.97",9.72M,-0.35%
"Dec 29, 2014",7015,"6,899.74","7,022.14","6,899.74",8.99M,1.67%
"Dec 30, 2014",7083,"7,015.23","7,083.00","6,955.00",14.06M,0.97%
"Jan 05, 2015",6971,"7,083.00","7,088.10","6,967.69",18.89M,-1.58%
"Jan 06, 2015",6913,"6,970.85","6,970.85","6,860.45",19.89M,-0.82%
"Jan 07, 2015",7005,"6,913.35","7,004.75","6,901.23",10.66M,1.32%
"Jan 08, 2015",7061,"7,004.75","7,083.53","6,993.79",32.63M,0.80%
"Jan 09, 2015",7016,"7,060.77","7,123.40","7,015.87",13.17M,-0.64%
"Jan 12, 2015",7018,"7,015.87","7,066.49","6,997.94",10.51M,0.03%
"Jan 13, 2015",7051,"7,017.66","7,050.66","6,984.24",25.07M,0.47%
"Jan 14, 2015",7014,"7,050.66","7,050.66","6,991.00",8.76M,-0.52%
"Jan 15, 2015",6936,"7,014.14","7,021.76","6,927.02",31.70M,-1.11%
"Jan 16, 2015",6988,"6,935.99","7,008.31","6,930.86",17.04M,0.75%
"Jan 19, 2015",6971,"6,988.12","7,026.54","6,967.97",12.23M,-0.24%
"Jan 20, 2015",7016,"6,971.36","7,016.06","6,967.67",6.55M,0.64%
"Jan 21, 2015",7012,"7,016.06","7,065.62","7,005.57",16.32M,-0.06%
"Jan 22, 2015",7038,"7,011.69","7,057.43","6,995.68",28.29M,0.38%
"Jan 23, 2015",7057,"7,038.10","7,095.90","7,025.87",11.31M,0.27%
"Jan 26, 2015",6999,"7,056.81","7,068.05","6,989.62",9.61M,-0.82%
"Jan 27, 2015",6951,"6,999.10","7,023.12","6,951.37",17.37M,-0.68%
"Jan 28, 2015",7008,"6,951.37","7,013.17","6,951.37",20.55M,0.81%
"Jan 29, 2015",7011,"7,007.52","7,026.19","6,992.35",9.26M,0.05%
"Jan 30, 2015",7033,"7,011.07","7,067.27","7,011.07",17.21M,0.32%
"Feb 02, 2015",7015,"7,033.17","7,064.32","6,989.37",30.76M,-0.26%
"Feb 03, 2015",7029,"7,014.88","7,061.85","7,014.80",8.00M,0.21%
"Feb 04, 2015",7064,"7,029.27","7,074.98","7,029.27",12.36M,0.50%
"Feb 05, 2015",7056,"7,064.17","7,071.73","7,036.86",9.49M,-0.12%
"Feb 06, 2015",7059,"7,055.95","7,087.07","7,037.16",3.10M,0.04%
"Feb 09, 2015",7025,"7,058.61","7,077.76","7,002.85",1.85M,-0.48%
"Feb 10, 2015",7104,"7,024.53","7,103.56","7,022.91",9.76M,1.13%
"Feb 11, 2015",7158,"7,103.56","7,158.56","7,103.56",10.81M,0.77%
"Feb 12, 2015",7188,"7,158.24","7,203.66","7,158.24",13.05M,0.42%
"Feb 13, 2015",7195,"7,188.19","7,229.82","7,179.15",8.10M,0.09%
"Feb 16, 2015",7252,"7,194.98","7,257.99","7,194.98",10.82M,0.79%
"Feb 17, 2015",7224,"7,252.12","7,288.35","7,216.99",11.14M,-0.38%
"Feb 18, 2015",7311,"7,224.38","7,321.52","7,223.44",23.76M,1.20%
"Feb 19, 2015",7286,"7,311.36","7,330.86","7,274.65",15.19M,-0.35%
"Feb 20, 2015",7306,"7,285.89","7,306.44","7,272.21",12.16M,0.28%
"Feb 23, 2015",7338,"7,306.44","7,338.68","7,303.14",12.13M,0.43%
"Feb 24, 2015",7320,"7,337.76","7,355.66","7,302.35",27.08M,-0.25%
"Feb 25, 2015",7251,"7,319.65","7,325.67","7,237.41",19.09M,-0.94%
"Feb 26, 2015",7194,"7,251.07","7,274.19","7,128.00",12.40M,-0.79%
"Feb 27, 2015",7145,"7,193.56","7,231.16","7,145.43",15.53M,-0.67%
"Mar 02, 2015",7197,"7,145.43","7,217.27","7,145.20",17.26M,0.72%
"Mar 03, 2015",7190,"7,196.81","7,215.06","7,166.95",9.74M,-0.10%
"Mar 04, 2015",7201,"7,189.60","7,227.54","7,179.66",7.82M,0.16%
"Mar 05, 2015",7180,"7,200.93","7,225.09","7,179.90",10.81M,-0.29%
"Mar 06, 2015",7155,"7,179.96","7,196.90","7,133.59",14.56M,-0.34%
"Mar 09, 2015",7105,"7,155.22","7,165.60","7,102.58",15.54M,-0.70%
"Mar 10, 2015",7072,"7,104.87","7,142.63","7,066.28",8.30M,-0.46%
"Mar 11, 2015",7038,"7,072.45","7,100.14","7,020.44",25.46M,-0.48%
"Mar 12, 2015",7101,"7,038.19","7,112.72","7,030.53",15.08M,0.89%
"Mar 13, 2015",7035,"7,100.74","7,109.11","7,035.32",12.18M,-0.92%
"Mar 16, 2015",7031,"7,035.32","7,077.01","6,999.72",11.64M,-0.06%
"Mar 17, 2015",6995,"7,031.34","7,045.80","6,968.67",16.18M,-0.51%
"Mar 18, 2015",6956,"6,995.44","7,010.88","6,940.36",20.25M,-0.57%
"Mar 19, 2015",6977,"6,955.72","6,990.25","6,954.68",19.67M,0.31%
"Mar 20, 2015",6931,"6,977.29","7,010.43","6,928.48",10.91M,-0.66%
"Mar 23, 2015",7011,"6,931.32","7,011.61","6,926.99",19.41M,1.15%
"Mar 24, 2015",6998,"7,010.78","7,033.47","6,979.20",28.82M,-0.18%
"Mar 25, 2015",6997,"6,998.46","7,045.42","6,975.85",20.18M,-0.03%
"Mar 26, 2015",7009,"6,996.61","7,050.06","6,986.07",29.97M,0.18%
"Mar 27, 2015",6999,"7,009.13","7,031.42","6,999.08",1.91M,-0.14%
"Mar 30, 2015",7067,"6,999.38","7,076.29","6,999.38",5.13M,0.97%
"Mar 31, 2015",7076,"7,066.93","7,108.99","7,053.48",2.89M,0.13%
"Apr 01, 2015",7075,"7,076.33","7,097.77","7,061.32",21.97M,-0.02%
"Apr 02, 2015",7102,"7,074.71","7,113.95","7,066.27",8.41M,0.39%
"Apr 03, 2015",6973,"7,101.95","7,105.51","6,972.59",5.99M,-1.82%
"Apr 06, 2015",7000,"6,972.59","7,031.51","6,963.53",3.65M,0.39%
"Apr 07, 2015",7031,"6,999.87","7,041.10","6,983.45",2.49M,0.44%
"Apr 08, 2015",7101,"7,030.55","7,101.99","7,027.22",3.74M,1.01%
"Apr 09, 2015",7208,"7,101.21","7,221.77","7,096.41",25.27M,1.50%
"Apr 10, 2015",7254,"7,207.67","7,266.11","7,201.33",20.16M,0.64%
"Apr 14, 2015",7336,"7,253.95","7,344.40","7,221.63",13.82M,1.14%
"Apr 15, 2015",7349,"7,336.35","7,385.90","7,326.35",20.92M,0.18%
"Apr 16, 2015",7428,"7,349.42","7,430.24","7,349.42",26.81M,1.06%
"Apr 17, 2015",7553,"7,427.51","7,552.76","7,416.62",27.80M,1.69%
"Apr 20, 2015",7501,"7,552.76","7,552.76","7,469.26",26.21M,-0.69%
"Apr 21, 2015",7504,"7,500.75","7,528.11","7,481.92",34.35M,0.04%
"Apr 22, 2015",7462,"7,503.56","7,516.70","7,450.81",12.46M,-0.56%
"Apr 23, 2015",7533,"7,461.87","7,553.34","7,461.87",34.33M,0.95%
"Apr 24, 2015",7562,"7,533.03","7,598.37","7,533.03",16.75M,0.38%
"Apr 27, 2015",7586,"7,561.90","7,604.95","7,555.28",9.64M,0.32%
"Apr 28, 2015",7523,"7,586.21","7,606.49","7,493.47",10.53M,-0.83%
"Apr 29, 2015",7482,"7,523.04","7,550.59","7,481.96",13.80M,-0.55%
"Apr 30, 2015",7547,"7,481.96","7,557.01","7,481.96",31.50M,0.88%
"May 04, 2015",7602,"7,547.46","7,602.31","7,534.90",8.05M,0.72%
"May 05, 2015",7605,"7,601.96","7,649.19","7,582.41",20.53M,0.04%
"May 06, 2015",7562,"7,604.96","7,627.24","7,559.10",6.46M,-0.57%
"May 07, 2015",7565,"7,561.91","7,565.18","7,498.01",2.93M,0.04%
"May 08, 2015",7584,"7,565.18","7,587.79","7,527.91",3.30M,0.25%
"May 11, 2015",7562,"7,583.88","7,604.52","7,539.84",3.02M,-0.29%
"May 12, 2015",7557,"7,562.09","7,563.51","7,513.29",6.05M,-0.06%
"May 13, 2015",7526,"7,557.47","7,567.21","7,503.30",7.57M,-0.41%
"May 14, 2015",7473,"7,526.17","7,549.33","7,469.47",4.32M,-0.71%
"May 15, 2015",7450,"7,472.83","7,506.93","7,413.02",12.47M,-0.31%
"May 18, 2015",7483,"7,449.65","7,483.25","7,423.43",6.83M,0.45%
"May 19, 2015",7519,"7,483.25","7,524.09","7,478.44",10.34M,0.47%
"May 20, 2015",7478,"7,518.72","7,522.89","7,467.94",4.11M,-0.54%
"May 21, 2015",7464,"7,478.09","7,485.20","7,430.45",4.08M,-0.19%
"May 22, 2015",7462,"7,464.07","7,471.18","7,438.27",3.70M,-0.03%
"May 25, 2015",7452,"7,461.68","7,465.35","7,425.73",4.28M,-0.13%
"May 26, 2015",7443,"7,451.82","7,457.85","7,435.39",5.88M,-0.11%
"May 27, 2015",7423,"7,443.27","7,459.68","7,422.91",12.41M,-0.27%
"May 28, 2015",7424,"7,422.91","7,470.41","7,418.87",1.79M,0.01%
"May 29, 2015",7507,"7,423.96","7,515.71","7,385.43",13.05M,1.12%
"Jun 02, 2015",7544,"7,507.29","7,543.51","7,485.74",11.92M,0.48%
"Jun 03, 2015",7539,"7,543.51","7,559.24","7,521.59",10.03M,-0.06%
"Jun 04, 2015",7481,"7,538.74","7,540.71","7,479.08",8.63M,-0.77%
"Jun 05, 2015",7441,"7,480.67","7,485.42","7,429.16",6.76M,-0.53%
"Jun 08, 2015",7399,"7,441.02","7,458.53","7,395.91",5.32M,-0.57%
"Jun 09, 2015",7396,"7,398.58","7,426.57","7,372.08",14.32M,-0.04%
"Jun 10, 2015",7397,"7,395.53","7,410.15","7,385.02",4.89M,0.02%
"Jun 11, 2015",7356,"7,397.03","7,411.89","7,329.89",12.17M,-0.56%
"Jun 12, 2015",7369,"7,355.95","7,376.50","7,335.33",8.32M,0.17%
"Jun 15, 2015",7302,"7,368.60","7,382.19","7,292.32",9.73M,-0.90%
"Jun 16, 2015",7237,"7,302.06","7,306.52","7,203.77",13.35M,-0.90%
"Jun 17, 2015",7275,"7,236.53","7,292.90","7,211.81",5.50M,0.54%
"Jun 18, 2015",7280,"7,275.48","7,306.59","7,266.73",5.81M,0.06%
"Jun 19, 2015",7285,"7,279.70","7,319.53","7,279.70",20.39M,0.08%
"Jun 22, 2015",7294,"7,285.41","7,316.97","7,274.19",19.19M,0.12%
"Jun 23, 2015",7228,"7,293.87","7,297.35","7,176.69",22.65M,-0.91%
"Jun 24, 2015",7250,"7,227.56","7,261.26","7,210.67",38.90M,0.31%
"Jun 25, 2015",7261,"7,250.06","7,279.16","7,227.39",15.19M,0.15%
"Jun 26, 2015",7321,"7,261.02","7,329.47","7,249.14",25.46M,0.82%
"Jun 29, 2015",7265,"7,320.83","7,320.83","7,099.77",11.42M,-0.77%
"Jun 30, 2015",7298,"7,264.70","7,304.18","7,218.70",18.09M,0.46%
"Jul 01, 2015",7382,"7,298.33","7,385.93","7,289.84",15.42M,1.15%
"Jul 02, 2015",7324,"7,381.94","7,385.48","7,323.74",19.92M,-0.79%
"Jul 03, 2015",7265,"7,323.74","7,331.85","7,236.74",8.60M,-0.80%
"Jul 06, 2015",7227,"7,264.85","7,264.85","7,180.48",4.70M,-0.52%
"Jul 07, 2015",7217,"7,227.43","7,238.83","7,172.57",15.86M,-0.15%
"Jul 08, 2015",7183,"7,216.85","7,232.57","7,177.63",19.16M,-0.47%
"Jul 09, 2015",7180,"7,182.84","7,188.50","7,137.55",31.46M,-0.05%
"Jul 10, 2015",7291,"7,179.54","7,301.80","7,154.56",9.40M,1.55%
"Jul 13, 2015",7386,"7,290.98","7,387.54","7,271.48",16.10M,1.30%
"Jul 14, 2015",7395,"7,385.81","7,413.04","7,374.99",11.33M,0.12%
"Jul 15, 2015",7464,"7,394.63","7,488.77","7,390.72",35.39M,0.93%
"Jul 16, 2015",7529,"7,463.56","7,554.02","7,463.13",28.24M,0.88%
"Jul 17, 2015",7593,"7,529.25","7,761.04","7,513.84",34.80M,0.85%
"Jul 20, 2015",7608,"7,593.32","7,694.83","7,591.30",20.28M,0.19%
"Jul 21, 2015",7561,"7,608.02","7,629.74","7,547.60",9.70M,-0.61%
"Jul 22, 2015",7533,"7,561.26","7,568.26","7,523.74",16.53M,-0.37%
"Jul 23, 2015",7532,"7,533.05","7,562.31","7,516.35",44.87M,-0.02%
"Jul 24, 2015",7537,"7,531.68","7,554.86","7,520.51",9.23M,0.07%
"Jul 27, 2015",7526,"7,536.99","7,537.17","7,502.75",18.17M,-0.15%
"Jul 28, 2015",7555,"7,525.91","7,561.27","7,513.86",11.04M,0.38%
"Jul 29, 2015",7556,"7,554.78","7,606.81","7,553.95",7.88M,0.02%
"Jul 30, 2015",7607,"7,556.44","7,615.36","7,556.44",20.72M,0.66%
"Jul 31, 2015",7603,"7,606.54","7,618.59","7,560.01",4.14M,-0.04%
"Aug 03, 2015",7543,"7,603.24","7,606.17","7,543.31",5.72M,-0.79%
"Aug 04, 2015",7600,"7,543.31","7,626.44","7,543.31",9.67M,0.75%
"Aug 05, 2015",7595,"7,599.81","7,626.73","7,574.02",17.20M,-0.06%
"Aug 06, 2015",7592,"7,595.48","7,638.05","7,592.31",9.83M,-0.04%
"Aug 07, 2015",7602,"7,592.31","7,636.88","7,592.31",6.01M,0.12%
"Aug 10, 2015",7639,"7,601.51","7,651.59","7,591.36",7.22M,0.49%
"Aug 11, 2015",7597,"7,638.89","7,660.94","7,597.41",9.74M,-0.54%
"Aug 12, 2015",7478,"7,597.41","7,632.34","7,475.92",22.69M,-1.58%
"Aug 13, 2015",7507,"7,477.54","7,543.71","7,466.99",7.25M,0.39%
"Aug 14, 2015",7496,"7,506.67","7,546.88","7,478.89",9.34M,-0.15%
"Aug 17, 2015",7394,"7,495.59","7,533.12","7,394.18",5.96M,-1.35%
"Aug 18, 2015",7395,"7,394.18","7,444.54","7,394.18",6.38M,0.02%
"Aug 19, 2015",7415,"7,395.33","7,439.98","7,394.51",16.09M,0.27%
"Aug 20, 2015",7374,"7,415.28","7,438.71","7,361.43",6.77M,-0.55%
"Aug 21, 2015",7300,"7,374.44","7,374.44","7,269.06",9.75M,-1.01%
"Aug 24, 2015",6838,"7,299.95","7,299.95","6,666.71",52.57M,-6.32%
"Aug 25, 2015",7044,"6,838.37","7,069.45","6,663.95",32.13M,3.01%
"Aug 26, 2015",6996,"7,044.14","7,071.23","6,928.58",5.92M,-0.68%
"Aug 27, 2015",7083,"6,996.31","7,127.82","6,996.31",18.06M,1.23%
"Aug 28, 2015",7019,"7,082.62","7,133.04","7,019.45",5.49M,-0.89%
"Aug 31, 2015",6998,"7,019.45","7,073.52","6,996.05",2.55M,-0.31%
"Sep 01, 2015",6966,"6,997.79","7,024.59","6,944.19",6.10M,-0.45%
"Sep 02, 2015",7009,"6,966.38","7,061.96","6,951.42",4.93M,0.61%
"Sep 03, 2015",7084,"7,009.14","7,122.67","7,009.14",4.41M,1.06%
"Sep 04, 2015",7078,"7,083.53","7,106.37","7,048.65",1.59M,-0.08%
"Sep 07, 2015",7062,"7,078.00","7,094.41","7,036.71",932.57K,-0.22%
"Sep 08, 2015",7106,"7,062.42","7,109.73","7,052.41",2.57M,0.62%
"Sep 09, 2015",7200,"7,105.91","7,229.97","7,105.91",16.80M,1.33%
"Sep 10, 2015",7164,"7,200.18","7,201.57","7,152.61",9.64M,-0.51%
"Sep 11, 2015",7120,"7,163.60","7,181.02","7,117.76",2.72M,-0.60%
"Sep 14, 2015",7157,"7,120.36","7,161.51","7,075.55",12.34M,0.51%
"Sep 15, 2015",7108,"7,156.55","7,175.17","7,107.93",4.65M,-0.68%
"Sep 16, 2015",7123,"7,107.93","7,156.40","7,107.93",2.57M,0.22%
"Sep 17, 2015",7138,"7,123.25","7,182.01","7,123.25",11.74M,0.21%
"Sep 18, 2015",7113,"7,138.08","7,179.86","7,100.16",5.80M,-0.35%
"Sep 21, 2015",7213,"7,113.40","7,214.33","7,096.99",5.98M,1.40%
"Sep 22, 2015",7114,"7,212.92","7,214.04","7,113.97",7.52M,-1.37%
"Sep 23, 2015",7150,"7,113.97","7,165.64","7,108.78",8.87M,0.51%
"Sep 24, 2015",7121,"7,150.24","7,185.50","7,111.54",13.28M,-0.41%
"Sep 25, 2015",7190,"7,121.06","7,195.76","7,116.99",10.75M,0.97%
"Sep 28, 2015",7059,"7,190.37","7,192.77","7,059.17",6.14M,-1.82%
"Sep 29, 2015",7041,"7,059.17","7,078.81","7,021.69",10.94M,-0.25%
"Sep 30, 2015",6982,"7,041.20","7,080.90","6,981.62",7.07M,-0.85%
"Oct 01, 2015",7004,"6,981.62","7,059.86","6,981.62",17.72M,0.33%
"Oct 02, 2015",7051,"7,004.48","7,079.42","7,004.48",6.55M,0.66%
"Oct 05, 2015",7054,"7,050.65","7,081.77","7,046.87",5.29M,0.05%
"Oct 06, 2015",6986,"7,054.21","7,069.25","6,975.55",8.46M,-0.97%
"Oct 07, 2015",6999,"6,985.78","7,022.02","6,977.45",18.10M,0.19%
"Oct 08, 2015",7047,"6,998.89","7,059.06","6,998.89",11.19M,0.69%
"Oct 09, 2015",7123,"7,046.93","7,133.80","7,046.93",19.40M,1.09%
"Oct 12, 2015",7139,"7,123.47","7,148.29","7,106.25",11.94M,0.21%
"Oct 13, 2015",7097,"7,138.65","7,138.65","7,056.42",11.82M,-0.58%
"Oct 14, 2015",7106,"7,097.27","7,120.52","7,075.88",6.77M,0.12%
"Oct 15, 2015",7088,"7,105.97","7,142.65","7,087.97",3.44M,-0.25%
"Oct 16, 2015",7093,"7,087.97","7,122.39","7,066.87",5.78M,0.08%
"Oct 19, 2015",7087,"7,093.47","7,113.13","7,069.47",7.36M,-0.08%
"Oct 20, 2015",7025,"7,087.49","7,087.49","7,008.58",6.33M,-0.88%
"Oct 21, 2015",7041,"7,025.18","7,047.17","7,015.91",12.99M,0.23%
"Oct 22, 2015",7045,"7,041.07","7,045.23","6,996.98",23.49M,0.06%
"Oct 23, 2015",7124,"7,045.23","7,128.90","7,043.76",83.85M,1.12%
"Oct 26, 2015",7128,"7,124.30","7,135.52","7,101.05",9.45M,0.06%
"Oct 27, 2015",7069,"7,128.42","7,152.75","7,063.58",18.63M,-0.84%
"Oct 28, 2015",7097,"7,068.63","7,102.01","7,064.53",6.43M,0.40%
"Oct 29, 2015",7154,"7,096.87","7,160.15","7,088.79",13.39M,0.80%
"Oct 30, 2015",7205,"7,153.99","7,226.74","7,153.99",30.83M,0.72%
"Nov 02, 2015",7238,"7,205.30","7,259.34","7,205.30",12.71M,0.45%
"Nov 03, 2015",7345,"7,237.71","7,354.58","7,237.71",17.51M,1.49%
"Nov 04, 2015",7350,"7,345.21","7,384.78","7,300.29",25.40M,0.06%
"Nov 05, 2015",7287,"7,349.82","7,360.42","7,273.98",12.70M,-0.86%
"Nov 06, 2015",7320,"7,286.77","7,326.58","7,273.29",15.42M,0.45%
"Nov 09, 2015",7290,"7,319.65","7,326.84","7,275.17",16.09M,-0.40%
"Nov 10, 2015",7290,"7,290.21","7,316.57","7,278.08",10.75M,0.00%
"Nov 11, 2015",7285,"7,290.08","7,318.67","7,283.10",5.97M,-0.07%
"Nov 12, 2015",7304,"7,285.34","7,303.71","7,241.68",18.88M,0.25%
"Nov 13, 2015",7289,"7,303.71","7,303.71","7,226.85",33.25M,-0.20%
"Nov 16, 2015",7163,"7,289.14","7,301.86","7,163.15",8.72M,-1.73%
"Nov 17, 2015",7190,"7,163.15","7,220.34","7,163.15",11.93M,0.37%
"Nov 18, 2015",7174,"7,189.94","7,228.91","7,174.47",5.19M,-0.22%
"Nov 19, 2015",7203,"7,174.47","7,217.30","7,158.93",27.25M,0.40%
"Nov 20, 2015",7231,"7,203.13","7,236.91","7,182.49",7.92M,0.38%
"Nov 23, 2015",7286,"7,230.76","7,293.66","7,222.85",6.81M,0.77%
"Nov 24, 2015",7254,"7,286.18","7,299.50","7,242.30",8.83M,-0.44%
"Nov 25, 2015",7148,"7,254.25","7,289.32","7,146.83",15.68M,-1.46%
"Nov 26, 2015",7152,"7,148.24","7,208.70","7,137.55",9.26M,0.05%
"Nov 27, 2015",7018,"7,152.15","7,188.58","7,018.11",2.92M,-1.87%
"Dec 02, 2015",6990,"7,018.11","7,125.47","6,990.39",16.68M,-0.39%
"Dec 03, 2015",7021,"6,990.39","7,068.01","6,990.39",17.29M,0.43%
