Date,Close,Open,High,Low,Vol.,Change %
"Aug 28, 2014",8622,"8,654.63","8,657.61","8,597.96",34.13M,-0.55%
"Aug 29, 2014",8659,"8,652.16","8,668.83","8,610.52",32.95M,0.43%
"Sep 01, 2014",8747,"8,706.04","8,755.21","8,699.39",36.39M,1.02%
"Sep 02, 2014",8757,"8,755.57","8,776.55","8,740.45",37.75M,0.12%
"Sep 03, 2014",8804,"8,794.73","8,854.07","8,794.48",53.31M,0.53%
"Sep 04, 2014",8835,"8,793.56","8,855.66","8,785.62",53.97M,0.35%
"Sep 05, 2014",8789,"8,823.05","8,831.73","8,765.85",40.47M,-0.52%
"Sep 08, 2014",8817,"8,803.12","8,818.69","8,776.95",29.27M,0.32%
"Sep 09, 2014",8826,"8,824.23","8,847.22","8,821.04",40.31M,0.10%
"Sep 10, 2014",8816,"8,806.32","8,817.71","8,774.36",38.01M,-0.11%
"Sep 11, 2014",8829,"8,829.79","8,832.44","8,793.29",31.98M,0.15%
"Sep 12, 2014",8796,"8,832.79","8,832.79","8,779.43",30.24M,-0.37%
"Sep 15, 2014",8796,"8,767.70","8,801.42","8,751.71",27.85M,0.01%
"Sep 16, 2014",8804,"8,790.12","8,808.92","8,778.39",34.20M,0.09%
"Sep 17, 2014",8826,"8,808.93","8,829.90","8,801.49",41.62M,0.24%
"Sep 18, 2014",8830,"8,819.10","8,833.26","8,788.36",45.18M,0.06%
"Sep 19, 2014",8840,"8,869.32","8,874.48","8,822.72",71.79M,0.11%
"Sep 22, 2014",8818,"8,816.66","8,840.42","8,801.43",36.88M,-0.26%
"Sep 23, 2014",8764,"8,803.89","8,813.73","8,729.63",40.92M,-0.61%
"Sep 24, 2014",8797,"8,771.51","8,801.13","8,753.79",43.42M,0.38%
"Sep 25, 2014",8773,"8,813.22","8,844.67","8,744.73",46.23M,-0.28%
"Sep 26, 2014",8774,"8,756.23","8,805.91","8,726.72",43.84M,0.02%
"Sep 29, 2014",8777,"8,797.25","8,800.75","8,744.42",41.79M,0.03%
"Sep 30, 2014",8835,"8,787.75","8,840.74","8,772.41",45.89M,0.67%
"Oct 01, 2014",8790,"8,819.21","8,843.04","8,775.11",44.52M,-0.52%
"Oct 02, 2014",8655,"8,760.25","8,767.54","8,654.71",54.76M,-1.53%
"Oct 03, 2014",8684,"8,678.11","8,705.59","8,628.92",46.06M,0.33%
"Oct 06, 2014",8723,"8,733.97","8,750.89","8,712.00",45.45M,0.45%
"Oct 07, 2014",8562,"8,691.17","8,697.45","8,549.15",51.60M,-1.85%
"Oct 08, 2014",8517,"8,520.03","8,531.29","8,465.87",50.02M,-0.52%
"Oct 09, 2014",8483,"8,584.79","8,601.36","8,476.62",51.82M,-0.40%
"Oct 10, 2014",8375,"8,436.50","8,436.63","8,335.13",65.30M,-1.28%
"Oct 13, 2014",8342,"8,281.11","8,386.96","8,278.28",54.28M,-0.39%
"Oct 14, 2014",8338,"8,300.44","8,352.47","8,225.53",62.89M,-0.05%
"Oct 15, 2014",8145,"8,320.21","8,329.17","8,084.54",81.72M,-2.32%
"Oct 16, 2014",8058,"8,175.05","8,197.98","7,870.89",118.62M,-1.07%
"Oct 17, 2014",8250,"8,095.19","8,279.15","8,049.11",90.29M,2.39%
"Oct 20, 2014",8283,"8,232.55","8,291.92","8,183.42",58.57M,0.40%
"Oct 21, 2014",8405,"8,283.01","8,404.81","8,233.75",60.40M,1.47%
"Oct 22, 2014",8506,"8,430.32","8,510.35","8,402.02",57.32M,1.21%
"Oct 23, 2014",8546,"8,477.73","8,548.82","8,432.68",58.51M,0.47%
"Oct 24, 2014",8532,"8,530.50","8,537.49","8,491.76",40.33M,-0.16%
"Oct 27, 2014",8520,"8,591.16","8,591.67","8,490.74",43.02M,-0.14%
"Oct 28, 2014",8630,"8,585.11","8,646.49","8,584.59",68.90M,1.29%
"Oct 29, 2014",8654,"8,664.13","8,681.77","8,645.20",47.22M,0.28%
"Oct 30, 2014",8719,"8,684.77","8,728.02","8,599.59",52.18M,0.75%
"Oct 31, 2014",8838,"8,812.90","8,843.15","8,770.81",71.40M,1.36%
"Nov 03, 2014",8752,"8,829.97","8,840.04","8,735.20",44.26M,-0.97%
"Nov 04, 2014",8718,"8,747.62","8,801.41","8,705.87",49.51M,-0.38%
"Nov 05, 2014",8843,"8,761.58","8,851.19","8,760.72",47.01M,1.44%
"Nov 06, 2014",8864,"8,816.56","8,878.53","8,799.99",54.44M,0.23%
"Nov 07, 2014",8817,"8,877.13","8,882.08","8,786.68",55.08M,-0.53%
"Nov 10, 2014",8868,"8,807.91","8,867.53","8,800.66",38.43M,0.57%
"Nov 11, 2014",8896,"8,880.17","8,905.77","8,862.01",34.80M,0.32%
"Nov 12, 2014",8868,"8,880.80","8,897.13","8,840.04",36.79M,-0.32%
"Nov 13, 2014",8954,"8,897.50","8,954.40","8,880.86",39.89M,0.98%
"Nov 14, 2014",8915,"8,958.62","8,970.84","8,891.36",37.68M,-0.44%
"Nov 17, 2014",8927,"8,852.78","8,936.75","8,852.33",31.74M,0.13%
"Nov 18, 2014",8973,"8,932.84","8,988.08","8,929.02",31.71M,0.51%
"Nov 19, 2014",8984,"8,950.27","9,001.84","8,949.36",32.51M,0.12%
"Nov 20, 2014",8990,"8,979.84","8,994.85","8,943.53",30.34M,0.07%
"Nov 21, 2014",9081,"9,003.13","9,081.40","8,999.47",47.74M,1.01%
"Nov 24, 2014",9059,"9,072.48","9,097.10","9,052.61",33.28M,-0.24%
"Nov 25, 2014",9043,"9,041.66","9,087.64","9,037.55",36.99M,-0.17%
"Nov 26, 2014",9059,"9,064.54","9,086.32","9,046.34",32.02M,0.18%
"Nov 27, 2014",9129,"9,066.33","9,129.37","9,059.24",24.05M,0.78%
"Nov 28, 2014",9150,"9,137.07","9,155.22","9,084.19",32.01M,0.23%
"Dec 01, 2014",9146,"9,107.67","9,167.10","9,098.88",44.72M,-0.05%
"Dec 02, 2014",9139,"9,161.26","9,194.55","9,129.58",44.77M,-0.08%
"Dec 03, 2014",9168,"9,160.32","9,209.03","9,148.83",42.70M,0.33%
"Dec 04, 2014",9118,"9,177.44","9,218.68","9,099.97",45.70M,-0.55%
"Dec 05, 2014",9213,"9,142.48","9,213.45","9,141.95",39.05M,1.04%
"Dec 08, 2014",9181,"9,176.14","9,208.01","9,176.00",25.86M,-0.34%
"Dec 09, 2014",9051,"9,133.51","9,152.12","9,025.50",47.55M,-1.41%
"Dec 10, 2014",9021,"9,065.97","9,080.06","9,000.35",36.22M,-0.34%
"Dec 11, 2014",9059,"9,010.72","9,059.87","8,971.26",40.72M,0.42%
"Dec 12, 2014",8895,"8,996.69","9,023.66","8,895.35",45.51M,-1.80%
"Dec 15, 2014",8713,"8,878.70","8,904.91","8,710.42",49.10M,-2.05%
"Dec 16, 2014",8795,"8,733.09","8,795.13","8,578.71",78.84M,0.94%
"Dec 17, 2014",8776,"8,723.12","8,781.54","8,719.46",52.61M,-0.22%
"Dec 18, 2014",9013,"8,897.04","9,019.92","8,883.02",65.73M,2.70%
"Dec 19, 2014",8976,"9,068.33","9,068.33","8,917.72",123.43M,-0.41%
"Dec 22, 2014",9033,"9,011.24","9,060.95","9,003.19",33.88M,0.64%
"Dec 23, 2014",9022,"9,060.19","9,093.14","9,003.21",28.64M,-0.13%
"Dec 29, 2014",9035,"9,044.56","9,044.64","8,998.07",27.68M,0.14%
"Dec 30, 2014",8983,"9,015.80","9,037.53","8,973.07",24.41M,-0.57%
"Jan 05, 2015",8939,"9,002.82","9,070.85","8,938.85",58.04M,-0.50%
"Jan 06, 2015",8874,"8,948.89","8,991.26","8,867.79",48.70M,-0.72%
"Jan 07, 2015",8901,"8,881.03","8,945.58","8,862.13",50.92M,0.30%
"Jan 08, 2015",9140,"8,981.59","9,152.06","8,981.59",56.70M,2.68%
"Jan 09, 2015",9106,"9,116.49","9,182.23","9,075.95",56.91M,-0.37%
"Jan 12, 2015",9153,"9,148.99","9,200.63","9,103.31",52.25M,0.52%
"Jan 13, 2015",9286,"9,130.58","9,292.44","9,120.82",61.18M,1.45%
"Jan 14, 2015",9198,"9,200.88","9,281.82","9,174.80",69.22M,-0.94%
"Jan 15, 2015",8401,"9,259.19","9,277.24","7,932.23",346.77M,-8.67%
"Jan 16, 2015",7900,"8,188.83","8,189.51","7,852.83",194.35M,-5.96%
"Jan 19, 2015",8153,"8,008.25","8,244.03","7,984.23",99.96M,3.21%
"Jan 20, 2015",8179,"8,235.04","8,271.74","8,162.20",85.96M,0.32%
"Jan 21, 2015",8009,"8,175.43","8,185.34","7,917.78",87.65M,-2.08%
"Jan 22, 2015",7999,"8,005.14","8,013.60","7,860.49",87.53M,-0.11%
"Jan 23, 2015",8161,"8,024.95","8,166.37","7,996.28",83.86M,2.02%
"Jan 26, 2015",8296,"8,152.76","8,311.31","8,144.61",65.05M,1.66%
"Jan 27, 2015",8403,"8,315.82","8,443.70","8,307.83",74.61M,1.28%
"Jan 28, 2015",8312,"8,415.64","8,440.24","8,300.37",63.98M,-1.09%
"Jan 29, 2015",8435,"8,305.72","8,435.34","8,305.72",56.72M,1.49%
"Jan 30, 2015",8385,"8,490.42","8,493.05","8,385.13",64.28M,-0.60%
"Feb 02, 2015",8429,"8,439.93","8,474.92","8,398.18",58.08M,0.53%
"Feb 03, 2015",8452,"8,425.61","8,516.43","8,419.68",65.67M,0.27%
"Feb 04, 2015",8608,"8,490.94","8,612.10","8,477.37",66.70M,1.85%
"Feb 05, 2015",8544,"8,546.14","8,562.75","8,503.26",62.29M,-0.74%
"Feb 06, 2015",8588,"8,527.26","8,619.55","8,487.93",46.92M,0.51%
"Feb 09, 2015",8632,"8,535.62","8,638.38","8,521.12",58.41M,0.51%
"Feb 10, 2015",8620,"8,605.52","8,626.19","8,563.68",81.28M,-0.14%
"Feb 11, 2015",8578,"8,628.47","8,642.71","8,537.21",50.90M,-0.49%
"Feb 12, 2015",8611,"8,580.76","8,611.73","8,555.18",77.55M,0.39%
"Feb 13, 2015",8652,"8,634.18","8,665.90","8,606.43",55.53M,0.48%
"Feb 16, 2015",8713,"8,649.53","8,732.63","8,631.03",38.42M,0.70%
"Feb 17, 2015",8748,"8,698.19","8,747.87","8,663.16",49.21M,0.40%
"Feb 18, 2015",8801,"8,759.82","8,820.49","8,749.53",50.00M,0.60%
"Feb 19, 2015",8900,"8,807.17","8,910.82","8,782.30",50.07M,1.13%
"Feb 20, 2015",8892,"8,910.73","8,925.75","8,832.87",68.55M,-0.09%
"Feb 23, 2015",8978,"8,925.85","8,988.17","8,913.97",41.72M,0.96%
"Feb 24, 2015",8985,"8,975.71","8,984.61","8,936.88",49.34M,0.08%
"Feb 25, 2015",8978,"8,961.77","8,982.11","8,924.80",48.49M,-0.08%
"Feb 26, 2015",9049,"8,976.72","9,049.49","8,955.67",62.17M,0.80%
"Feb 27, 2015",9015,"9,048.80","9,067.23","8,992.13",53.81M,-0.39%
"Mar 02, 2015",9056,"9,011.60","9,055.69","8,990.56",75.78M,0.46%
"Mar 03, 2015",8955,"9,032.32","9,055.49","8,941.82",58.12M,-1.12%
"Mar 04, 2015",8993,"8,961.96","9,011.30","8,925.96",70.98M,0.42%
"Mar 05, 2015",9035,"8,997.51","9,051.57","8,987.58",44.02M,0.47%
"Mar 06, 2015",9080,"9,035.99","9,110.52","9,034.65",48.12M,0.50%
"Mar 09, 2015",9047,"9,068.47","9,070.03","9,001.19",41.16M,-0.37%
"Mar 10, 2015",9024,"9,063.84","9,092.64","9,003.90",74.29M,-0.26%
"Mar 11, 2015",9106,"9,044.38","9,119.77","9,041.89",60.01M,0.91%
"Mar 12, 2015",9120,"9,101.55","9,134.34","9,083.70",46.29M,0.15%
"Mar 13, 2015",9156,"9,134.81","9,158.07","9,121.62",43.02M,0.40%
"Mar 16, 2015",9237,"9,163.43","9,272.91","9,155.86",57.19M,0.89%
"Mar 17, 2015",9199,"9,254.52","9,263.26","9,170.33",56.04M,-0.42%
"Mar 18, 2015",9256,"9,230.54","9,282.70","9,185.82",54.86M,0.63%
"Mar 19, 2015",9328,"9,269.72","9,339.25","9,269.43",56.55M,0.78%
"Mar 20, 2015",9396,"9,347.77","9,397.15","9,336.01",106.16M,0.73%
"Mar 23, 2015",9366,"9,374.62","9,385.81","9,339.36",45.93M,-0.32%
"Mar 24, 2015",9293,"9,339.44","9,389.14","9,271.37",48.07M,-0.78%
"Mar 25, 2015",9188,"9,277.17","9,307.83","9,170.32",50.59M,-1.12%
"Mar 26, 2015",9083,"9,139.19","9,140.04","8,995.38",57.66M,-1.15%
"Mar 27, 2015",9084,"9,096.56","9,159.93","9,072.64",45.76M,0.01%
"Mar 30, 2015",9202,"9,123.53","9,220.66","9,122.15",44.52M,1.31%
"Mar 31, 2015",9129,"9,213.26","9,254.74","9,126.32",52.72M,-0.80%
"Apr 01, 2015",9137,"9,098.47","9,191.83","9,085.92",49.05M,0.09%
"Apr 02, 2015",9131,"9,124.74","9,157.67","9,117.03",35.13M,-0.07%
"Apr 07, 2015",9261,"9,169.48","9,283.28","9,164.84",44.57M,1.43%
"Apr 08, 2015",9248,"9,258.67","9,294.45","9,243.33",36.47M,-0.14%
"Apr 09, 2015",9393,"9,300.18","9,404.11","9,299.08",46.17M,1.57%
"Apr 10, 2015",9471,"9,411.52","9,472.46","9,406.85",46.14M,0.83%
"Apr 13, 2015",9430,"9,470.27","9,474.95","9,413.87",43.67M,-0.44%
"Apr 14, 2015",9416,"9,426.13","9,439.22","9,382.99",38.04M,-0.16%
"Apr 15, 2015",9429,"9,454.11","9,470.05","9,427.06",49.00M,0.14%
"Apr 16, 2015",9399,"9,419.96","9,443.45","9,390.47",43.24M,-0.32%
"Apr 17, 2015",9246,"9,408.50","9,424.18","9,239.81",80.26M,-1.62%
"Apr 20, 2015",9244,"9,253.59","9,275.33","9,231.11",42.52M,-0.02%
"Apr 21, 2015",9299,"9,317.06","9,357.42","9,299.43",57.29M,0.60%
"Apr 22, 2015",9358,"9,335.46","9,365.26","9,260.60",50.98M,0.63%
"Apr 23, 2015",9338,"9,416.73","9,426.34","9,309.68",59.46M,-0.21%
"Apr 24, 2015",9302,"9,370.33","9,390.05","9,274.11",53.23M,-0.39%
"Apr 27, 2015",9349,"9,340.24","9,349.18","9,228.66",51.01M,0.51%
"Apr 28, 2015",9260,"9,301.87","9,316.19","9,190.98",54.45M,-0.96%
"Apr 29, 2015",9105,"9,295.25","9,308.78","9,105.05",59.67M,-1.67%
"Apr 30, 2015",9077,"9,069.40","9,107.30","9,027.60",65.76M,-0.31%
"May 04, 2015",9096,"9,112.04","9,144.87","9,076.50",42.22M,0.21%
"May 05, 2015",9024,"9,098.66","9,203.59","9,024.38",86.72M,-0.79%
"May 06, 2015",8889,"8,993.83","8,998.61","8,859.34",74.59M,-1.50%
"May 07, 2015",8874,"8,839.37","8,901.26","8,729.00",75.81M,-0.17%
"May 08, 2015",9093,"8,994.97","9,110.69","8,941.39",61.23M,2.48%
"May 11, 2015",9117,"9,114.29","9,139.05","9,056.20",49.24M,0.26%
"May 12, 2015",9045,"9,065.82","9,070.56","8,989.48",50.68M,-0.79%
"May 13, 2015",9051,"9,077.22","9,092.18","9,034.41",45.07M,0.06%
"May 15, 2015",9110,"9,138.00","9,189.90","9,099.18",60.26M,0.65%
"May 18, 2015",9197,"9,141.55","9,202.92","9,111.42",40.01M,0.95%
"May 19, 2015",9296,"9,220.44","9,306.89","9,220.44",43.05M,1.08%
"May 20, 2015",9320,"9,296.96","9,335.65","9,277.38",59.32M,0.26%
"May 21, 2015",9365,"9,319.07","9,372.30","9,290.78",40.23M,0.49%
"May 22, 2015",9353,"9,348.59","9,383.93","9,323.23",36.54M,-0.13%
"May 26, 2015",9273,"9,354.79","9,377.26","9,248.54",41.49M,-0.86%
"May 27, 2015",9396,"9,298.00","9,405.07","9,292.54",49.66M,1.33%
"May 28, 2015",9394,"9,399.71","9,426.45","9,375.82",36.77M,-0.02%
"May 29, 2015",9238,"9,402.53","9,403.50","9,237.79",57.37M,-1.67%
"Jun 01, 2015",9267,"9,303.22","9,323.57","9,266.72",40.18M,0.32%
"Jun 02, 2015",9204,"9,263.10","9,290.94","9,187.29",48.41M,-0.68%
"Jun 03, 2015",9253,"9,222.77","9,298.98","9,206.20",55.50M,0.53%
"Jun 04, 2015",9234,"9,221.66","9,283.28","9,121.02",73.71M,-0.21%
"Jun 05, 2015",9105,"9,169.38","9,181.10","9,079.75",56.18M,-1.39%
"Jun 08, 2015",9060,"9,089.31","9,119.29","9,058.92",42.07M,-0.49%
"Jun 09, 2015",8980,"9,012.95","9,040.23","8,948.94",50.68M,-0.89%
"Jun 10, 2015",9103,"8,970.31","9,134.06","8,964.37",49.65M,1.36%
"Jun 11, 2015",9146,"9,117.25","9,187.77","9,114.49",51.69M,0.48%
"Jun 12, 2015",9026,"9,122.30","9,143.74","9,010.27",45.42M,-1.31%
"Jun 15, 2015",8925,"8,973.00","9,005.82","8,921.06",37.94M,-1.13%
"Jun 16, 2015",8965,"8,899.26","9,002.25","8,893.42",43.59M,0.46%
"Jun 17, 2015",8907,"8,964.82","8,987.21","8,885.49",45.90M,-0.65%
"Jun 18, 2015",8880,"8,878.82","8,880.29","8,740.33",66.29M,-0.30%
"Jun 19, 2015",8867,"8,907.34","8,974.70","8,867.03",106.52M,-0.15%
"Jun 22, 2015",9021,"8,956.92","9,035.43","8,945.69",49.56M,1.74%
"Jun 23, 2015",9137,"9,074.26","9,170.11","9,062.57",50.25M,1.29%
"Jun 24, 2015",9082,"9,150.14","9,169.21","9,056.61",49.95M,-0.61%
"Jun 25, 2015",9045,"9,032.22","9,117.99","9,012.44",41.30M,-0.40%
"Jun 26, 2015",9008,"9,005.02","9,047.86","8,932.74",39.55M,-0.42%
"Jun 29, 2015",8868,"8,729.76","8,945.27","8,727.95",55.45M,-1.54%
"Jun 30, 2015",8781,"8,833.18","8,896.26","8,769.41",63.15M,-0.99%
"Jul 01, 2015",8909,"8,809.17","8,955.19","8,793.03",60.21M,1.46%
"Jul 02, 2015",8961,"8,941.20","9,004.83","8,938.77",38.67M,0.59%
"Jul 03, 2015",8913,"8,960.35","8,961.03","8,863.67",33.02M,-0.54%
"Jul 06, 2015",8863,"8,798.53","8,893.61","8,796.17",40.24M,-0.56%
"Jul 07, 2015",8764,"8,891.13","8,892.33","8,764.11",49.80M,-1.11%
"Jul 08, 2015",8852,"8,841.36","8,872.41","8,807.11",51.19M,1.01%
"Jul 09, 2015",8985,"8,847.97","9,010.47","8,841.35",40.92M,1.50%
"Jul 10, 2015",9134,"9,105.49","9,142.22","9,042.03",42.48M,1.66%
"Jul 13, 2015",9250,"9,188.82","9,265.85","9,186.32",46.95M,1.27%
"Jul 14, 2015",9311,"9,268.88","9,322.13","9,229.16",35.48M,0.66%
"Jul 15, 2015",9319,"9,299.30","9,349.45","9,277.28",62.95M,0.09%
"Jul 16, 2015",9459,"9,331.69","9,458.96","9,324.19",52.94M,1.50%
"Jul 17, 2015",9446,"9,421.95","9,453.40","9,415.73",45.63M,-0.14%
"Jul 20, 2015",9483,"9,470.47","9,525.79","9,451.80",35.54M,0.39%
"Jul 21, 2015",9385,"9,477.01","9,479.31","9,363.87",35.51M,-1.02%
"Jul 22, 2015",9289,"9,350.20","9,357.08","9,269.24",46.92M,-1.02%
"Jul 23, 2015",9382,"9,362.84","9,407.65","9,334.99",60.43M,0.99%
"Jul 24, 2015",9323,"9,396.71","9,422.28","9,312.96",42.49M,-0.62%
"Jul 27, 2015",9194,"9,325.42","9,331.58","9,171.14",52.74M,-1.38%
"Jul 28, 2015",9276,"9,221.11","9,275.72","9,187.80",45.10M,0.88%
"Jul 29, 2015",9388,"9,309.26","9,388.26","9,299.70",48.39M,1.21%
"Jul 30, 2015",9398,"9,404.30","9,442.84","9,351.08",43.81M,0.10%
"Jul 31, 2015",9428,"9,405.81","9,428.17","9,367.47",43.60M,0.32%
"Aug 03, 2015",9469,"9,441.31","9,501.02","9,438.32",34.15M,0.43%
"Aug 04, 2015",9480,"9,458.54","9,496.20","9,435.27",34.51M,0.12%
"Aug 05, 2015",9527,"9,506.00","9,537.90","9,473.58",43.37M,0.49%
"Aug 06, 2015",9458,"9,502.07","9,517.99","9,454.74",34.88M,-0.72%
"Aug 07, 2015",9408,"9,441.55","9,452.64","9,400.76",31.09M,-0.53%
"Aug 10, 2015",9511,"9,431.76","9,517.55","9,372.67",31.80M,1.09%
"Aug 11, 2015",9424,"9,474.85","9,501.99","9,411.85",42.24M,-0.91%
"Aug 12, 2015",9184,"9,350.59","9,352.17","9,143.73",64.24M,-2.55%
"Aug 13, 2015",9325,"9,315.25","9,385.66","9,308.31",49.49M,1.54%
"Aug 14, 2015",9347,"9,330.49","9,386.82","9,319.97",37.09M,0.23%
"Aug 17, 2015",9390,"9,397.73","9,418.44","9,326.62",31.01M,0.47%
"Aug 18, 2015",9384,"9,392.03","9,415.54","9,364.44",28.58M,-0.07%
"Aug 19, 2015",9252,"9,339.82","9,358.76","9,247.30",38.13M,-1.41%
"Aug 20, 2015",9105,"9,227.63","9,236.71","9,090.55",53.05M,-1.59%
"Aug 21, 2015",8799,"8,952.96","9,037.29","8,798.57",69.41M,-3.36%
"Aug 24, 2015",8469,"8,499.27","8,633.15","8,155.10",128.68M,-3.75%
"Aug 25, 2015",8759,"8,569.00","8,816.05","8,532.81",84.19M,3.42%
"Aug 26, 2015",8549,"8,621.59","8,729.94","8,529.63",82.57M,-2.40%
"Aug 27, 2015",8813,"8,758.10","8,830.09","8,724.27",60.26M,3.09%
"Aug 28, 2015",8785,"8,848.53","8,856.05","8,681.12",52.93M,-0.31%
"Aug 31, 2015",8825,"8,745.13","8,830.71","8,728.29",36.78M,0.45%
"Sep 01, 2015",8621,"8,747.31","8,749.65","8,565.87",59.94M,-2.30%
"Sep 02, 2015",8626,"8,668.89","8,714.72","8,591.00",46.30M,0.06%
"Sep 03, 2015",8776,"8,726.34","8,815.40","8,700.26",48.12M,1.73%
"Sep 04, 2015",8652,"8,700.32","8,721.65","8,611.57",50.39M,-1.40%
"Sep 07, 2015",8706,"8,713.12","8,745.29","8,666.04",27.62M,0.61%
"Sep 08, 2015",8761,"8,746.68","8,845.28","8,746.49",43.02M,0.64%
"Sep 09, 2015",8872,"8,902.32","8,963.86","8,853.68",50.19M,1.27%
"Sep 10, 2015",8779,"8,824.53","8,902.56","8,766.03",45.61M,-1.05%
"Sep 11, 2015",8772,"8,785.24","8,799.60","8,696.94",37.67M,-0.07%
"Sep 14, 2015",8686,"8,781.55","8,851.72","8,683.22",38.91M,-0.98%
"Sep 15, 2015",8790,"8,706.26","8,808.20","8,682.60",47.70M,1.20%
"Sep 16, 2015",8871,"8,854.72","8,881.73","8,814.98",50.02M,0.92%
"Sep 17, 2015",8849,"8,889.98","8,891.63","8,809.53",46.64M,-0.25%
"Sep 18, 2015",8739,"8,777.90","8,811.75","8,677.36",127.88M,-1.25%
"Sep 21, 2015",8782,"8,697.97","8,854.25","8,690.78",42.20M,0.49%
"Sep 22, 2015",8475,"8,693.48","8,705.00","8,471.91",61.92M,-3.49%
"Sep 23, 2015",8448,"8,492.90","8,546.32","8,447.68",48.65M,-0.33%
"Sep 24, 2015",8278,"8,442.25","8,449.29","8,260.41",61.86M,-2.01%
"Sep 25, 2015",8506,"8,406.58","8,550.64","8,396.04",53.04M,2.75%
"Sep 28, 2015",8381,"8,516.06","8,537.24","8,381.22",48.82M,-1.47%
"Sep 29, 2015",8323,"8,289.23","8,365.46","8,244.60",56.62M,-0.69%
"Sep 30, 2015",8513,"8,449.32","8,537.68","8,428.07",55.78M,2.28%
"Oct 01, 2015",8511,"8,620.46","8,646.18","8,492.49",50.84M,-0.03%
"Oct 02, 2015",8516,"8,569.18","8,624.44","8,420.18",47.18M,0.06%
"Oct 05, 2015",8741,"8,643.83","8,762.88","8,631.99",50.73M,2.65%
"Oct 06, 2015",8762,"8,754.95","8,805.33","8,702.10",45.21M,0.24%
"Oct 07, 2015",8639,"8,768.52","8,772.39","8,630.99",59.59M,-1.40%
"Oct 08, 2015",8674,"8,676.79","8,718.09","8,636.38",53.86M,0.41%
"Oct 09, 2015",8680,"8,729.32","8,758.97","8,666.07",46.68M,0.07%
"Oct 12, 2015",8706,"8,691.37","8,722.93","8,641.87",38.63M,0.30%
"Oct 13, 2015",8655,"8,686.39","8,692.24","8,593.33",46.50M,-0.59%
"Oct 14, 2015",8573,"8,600.72","8,644.13","8,559.26",42.52M,-0.94%
"Oct 15, 2015",8653,"8,610.95","8,662.74","8,581.17",41.13M,0.93%
"Oct 16, 2015",8716,"8,651.67","8,743.06","8,645.06",60.45M,0.72%
"Oct 19, 2015",8706,"8,716.72","8,788.69","8,697.71",37.64M,-0.12%
"Oct 20, 2015",8650,"8,702.14","8,724.55","8,638.76",41.79M,-0.64%
"Oct 21, 2015",8602,"8,666.01","8,666.01","8,579.61",49.04M,-0.55%
"Oct 22, 2015",8789,"8,628.56","8,798.80","8,622.08",54.27M,2.17%
"Oct 23, 2015",8911,"8,834.37","8,942.42","8,816.75",58.55M,1.38%
"Oct 26, 2015",8908,"8,913.89","8,952.49","8,889.06",35.88M,-0.03%
"Oct 27, 2015",8850,"8,842.84","8,894.38","8,806.35",40.03M,-0.65%
"Oct 28, 2015",8933,"8,860.15","8,942.30","8,840.71",41.55M,0.93%
"Oct 29, 2015",8957,"8,966.85","8,969.06","8,903.85",45.35M,0.28%
"Oct 30, 2015",8939,"8,984.54","8,984.54","8,911.54",40.46M,-0.21%
"Nov 02, 2015",8936,"8,892.68","8,955.80","8,890.75",34.94M,-0.03%
"Nov 03, 2015",8936,"8,920.24","8,937.01","8,886.92",51.67M,-0.01%
"Nov 04, 2015",8952,"8,977.10","9,037.55","8,940.98",46.37M,0.18%
"Nov 05, 2015",8990,"8,983.78","9,032.75","8,946.76",43.51M,0.43%
"Nov 06, 2015",8970,"8,970.26","9,014.25","8,917.24",51.57M,-0.22%
"Nov 09, 2015",8877,"8,968.06","8,970.04","8,876.67",40.55M,-1.04%
"Nov 10, 2015",8850,"8,899.98","8,900.09","8,806.38",38.34M,-0.30%
"Nov 11, 2015",8885,"8,856.73","8,950.35","8,851.60",36.42M,0.39%
"Nov 12, 2015",8817,"8,890.42","8,928.98","8,755.12",46.12M,-0.76%
"Nov 13, 2015",8750,"8,818.15","8,821.37","8,699.77",47.69M,-0.76%
"Nov 16, 2015",8727,"8,697.31","8,768.73","8,694.96",41.34M,-0.26%
"Nov 17, 2015",8953,"8,787.56","8,956.33","8,781.67",47.79M,2.58%
"Nov 18, 2015",8991,"8,920.97","8,999.51","8,904.03",40.71M,0.43%
"Nov 19, 2015",9009,"9,016.24","9,080.56","8,987.23",42.54M,0.20%
"Nov 20, 2015",9016,"9,043.30","9,046.95","8,973.70",48.14M,0.08%
"Nov 23, 2015",8924,"8,957.77","8,957.81","8,901.11",49.45M,-1.01%
"Nov 24, 2015",8809,"8,891.88","8,895.48","8,761.52",63.77M,-1.30%
"Nov 25, 2015",8934,"8,830.88","8,982.77","8,804.75",63.61M,1.43%
"Nov 26, 2015",8968,"8,939.01","8,982.85","8,935.05",34.56M,0.38%
"Nov 27, 2015",9003,"8,942.31","9,030.02","8,903.74",41.41M,0.39%
"Nov 30, 2015",8993,"8,987.63","9,047.97","8,957.92",64.33M,-0.11%
"Dec 01, 2015",8993,"9,010.95","9,029.41","8,936.70",58.96M,0.00%
"Dec 02, 2015",9017,"9,023.38","9,053.46","8,999.07",45.43M,0.26%
"Dec 03, 2015",8852,"8,982.38","9,042.60","8,828.74",67.55M,-1.82%
"Dec 04, 2015",8803,"8,799.52","8,817.19","8,743.57",60.54M,-0.56%
"Dec 07, 2015",8825,"8,831.30","8,933.10","8,812.53",39.08M,0.25%
